x,y,pressures
0,0,3
0,1,3
0,5,3
0,6,3
0,11,3
0,12,3
0,13,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,24,3
0,25,3
0,27,3
0,28,3
0,29,3
0,30,3
0,31,3
0,41,3
0,42,3
0,43,3
0,44,3
0,45,3
0,46,3
0,47,3
0,48,3
0,49,3
0,50,3
0,51,3
0,52,3
0,53,3
0,54,3
0,57,3
0,60,3
0,62,3
0,63,3
0,64,3
0,65,3
0,66,3
0,67,3
0,68,3
0,69,3
0,72,3
0,75,3
0,76,3
0,77,3
0,78,3
0,79,3
0,80,3
0,81,3
0,82,3
0,83,3
0,85,3
0,86,3
0,87,3
0,90,3
0,91,3
0,92,3
0,93,3
0,96,3
0,97,3
0,98,3
0,99,3
0,100,3
0,101,3
0,102,2
0,103,2
0,104,2
0,105,3
0,107,3
0,108,3
0,116,2
0,117,2
0,118,2
0,119,2
0,120,3
0,121,3
0,122,3
0,123,3
0,124,3
0,125,3
0,126,3
0,127,3
1,0,3
1,1,3
1,2,3
1,3,3
1,5,3
1,11,3
1,12,3
1,13,3
1,14,3
1,15,3
1,16,3
1,17,3
1,18,3
1,20,3
1,22,3
1,23,3
1,25,3
1,26,3
1,27,3
1,28,3
1,29,3
1,30,3
1,31,3
1,32,3
1,33,3
1,34,3
1,43,3
1,44,3
1,45,3
1,46,3
1,47,3
1,48,3
1,49,3
1,50,3
1,51,3
1,52,3
1,53,3
1,56,3
1,57,3
1,59,2
1,60,2
1,63,3
1,64,3
1,65,3
1,66,3
1,67,3
1,68,3
1,69,3
1,70,3
1,73,3
1,74,3
1,75,3
1,76,3
1,77,3
1,78,3
1,79,3
1,80,3
1,81,3
1,82,3
1,83,3
1,85,3
1,86,3
1,87,3
1,88,3
1,89,3
1,90,3
1,91,3
1,92,3
1,93,3
1,94,3
1,95,3
1,96,3
1,97,3
1,98,3
1,99,3
1,100,3
1,101,3
1,102,3
1,103,3
1,104,3
1,105,3
1,107,3
1,108,3
1,109,3
1,112,3
1,113,3
1,114,2
1,115,2
1,116,2
1,117,2
1,118,2
1,119,2
1,120,3
1,121,3
1,122,3
1,123,3
1,124,3
1,125,3
1,126,3
1,127,3
2,0,3
2,1,3
2,2,3
2,4,3
2,5,3
2,10,3
2,12,3
2,13,3
2,14,3
2,15,3
2,16,3
2,18,3
2,19,3
2,20,3
2,21,3
2,22,3
2,24,3
2,25,3
2,26,3
2,27,3
2,28,3
2,29,3
2,30,3
2,31,3
2,32,3
2,33,3
2,34,3
2,44,3
2,45,3
2,46,3
2,47,3
2,48,3
2,49,3
2,50,3
2,51,3
2,53,3
2,54,2
2,55,2
2,56,2
2,57,2
2,59,2
2,60,2
2,61,2
2,62,3
2,63,3
2,64,3
2,65,3
2,66,3
2,67,3
2,68,3
2,69,3
2,70,3
2,71,3
2,72,3
2,73,3
2,74,3
2,75,3
2,76,3
2,77,3
2,78,3
2,80,3
2,81,3
2,83,3
2,84,3
2,85,3
2,86,3
2,87,3
2,88,3
2,89,3
2,91,3
2,92,3
2,93,3
2,94,3
2,95,3
2,96,3
2,97,3
2,98,3
2,100,3
2,101,3
2,102,3
2,103,3
2,104,3
2,106,3
2,107,3
2,108,3
2,109,3
2,113,3
2,114,2
2,115,2
2,116,2
2,117,2
2,118,2
2,119,2
2,120,3
2,121,3
2,122,3
2,123,3
2,124,3
2,125,3
2,126,3
2,127,3
3,0,3
3,1,3
3,2,3
3,3,3
3,4,3
3,5,3
3,6,3
3,11,3
3,12,3
3,16,3
3,17,3
3,18,3
3,19,3
3,20,3
3,21,3
3,22,3
3,25,3
3,26,3
3,27,3
3,28,3
3,29,3
3,30,3
3,31,3
3,32,3
3,33,3
3,34,3
3,35,3
3,45,3
3,46,3
3,47,3
3,48,3
3,49,2
3,50,2
3,51,2
3,52,2
3,53,2
3,54,2
3,55,2
3,56,2
3,57,2
3,58,2
3,59,2
3,60,2
3,62,3
3,63,3
3,64,3
3,66,3
3,67,3
3,68,3
3,69,3
3,70,3
3,71,3
3,72,3
3,75,3
3,76,3
3,78,3
3,79,3
3,80,3
3,83,3
